client,reqID,url,elapsedTime,averageReqTime
client-1.rsx218-dox.cnam.fr,836,host45.domain25.rsx218-dox.cnam.fr,55.052564ms,57.175654ms
client-1.rsx218-dox.cnam.fr,837,host157.domain58.rsx218-dox.cnam.fr,61.587119ms,57.180925ms
client-1.rsx218-dox.cnam.fr,838,host95.domain26.rsx218-dox.cnam.fr,57.053832ms,57.180772ms
client-1.rsx218-dox.cnam.fr,839,host6.domain161.rsx218-dox.cnam.fr,58.065212ms,57.181826ms
client-1.rsx218-dox.cnam.fr,840,host192.domain76.rsx218-dox.cnam.fr,56.92921ms,57.181525ms
client-1.rsx218-dox.cnam.fr,841,host165.domain64.rsx218-dox.cnam.fr,56.713826ms,57.180968ms
client-1.rsx218-dox.cnam.fr,842,host232.domain105.rsx218-dox.cnam.fr,59.825603ms,57.184108ms
client-1.rsx218-dox.cnam.fr,843,host35.domain156.rsx218-dox.cnam.fr,56.112735ms,57.182836ms
client-1.rsx218-dox.cnam.fr,844,host81.domain2.rsx218-dox.cnam.fr,55.682449ms,57.181058ms
client-1.rsx218-dox.cnam.fr,845,host12.domain112.rsx218-dox.cnam.fr,59.766677ms,57.184117ms
client-1.rsx218-dox.cnam.fr,846,host6.domain10.rsx218-dox.cnam.fr,56.123542ms,57.182863ms
client-1.rsx218-dox.cnam.fr,847,host18.domain145.rsx218-dox.cnam.fr,55.62708ms,57.181026ms
client-1.rsx218-dox.cnam.fr,848,host133.domain114.rsx218-dox.cnam.fr,58.263121ms,57.182302ms
client-1.rsx218-dox.cnam.fr,849,host10.domain10.rsx218-dox.cnam.fr,55.36923ms,57.180166ms
client-1.rsx218-dox.cnam.fr,850,host168.domain88.rsx218-dox.cnam.fr,52.894776ms,57.175124ms
client-1.rsx218-dox.cnam.fr,851,host43.domain107.rsx218-dox.cnam.fr,55.775037ms,57.173478ms
client-1.rsx218-dox.cnam.fr,852,host99.domain47.rsx218-dox.cnam.fr,57.832884ms,57.174251ms
client-1.rsx218-dox.cnam.fr,853,host145.domain169.rsx218-dox.cnam.fr,58.897051ms,57.176271ms
client-1.rsx218-dox.cnam.fr,854,host72.domain56.rsx218-dox.cnam.fr,54.632925ms,57.173292ms
client-1.rsx218-dox.cnam.fr,855,host20.domain28.rsx218-dox.cnam.fr,53.143331ms,57.168578ms
client-1.rsx218-dox.cnam.fr,856,host145.domain143.rsx218-dox.cnam.fr,64.598348ms,57.177257ms
client-1.rsx218-dox.cnam.fr,857,host74.domain222.rsx218-dox.cnam.fr,55.531974ms,57.175336ms
client-1.rsx218-dox.cnam.fr,858,host8.domain207.rsx218-dox.cnam.fr,56.226933ms,57.174230ms
client-1.rsx218-dox.cnam.fr,859,host135.domain56.rsx218-dox.cnam.fr,60.287017ms,57.177853ms
client-1.rsx218-dox.cnam.fr,860,host218.domain0.rsx218-dox.cnam.fr,55.813002ms,57.176266ms
client-1.rsx218-dox.cnam.fr,861,host46.domain116.rsx218-dox.cnam.fr,57.845267ms,57.177043ms
client-1.rsx218-dox.cnam.fr,862,host133.domain244.rsx218-dox.cnam.fr,58.12808ms,57.178146ms
client-1.rsx218-dox.cnam.fr,863,host191.domain217.rsx218-dox.cnam.fr,60.853432ms,57.182404ms
client-1.rsx218-dox.cnam.fr,864,host139.domain76.rsx218-dox.cnam.fr,57.933ms,57.183273ms
client-1.rsx218-dox.cnam.fr,865,host37.domain151.rsx218-dox.cnam.fr,61.326052ms,57.188062ms
client-1.rsx218-dox.cnam.fr,866,host42.domain86.rsx218-dox.cnam.fr,53.319247ms,57.183595ms
client-1.rsx218-dox.cnam.fr,867,host8.domain30.rsx218-dox.cnam.fr,56.750627ms,57.183095ms
client-1.rsx218-dox.cnam.fr,868,host19.domain68.rsx218-dox.cnam.fr,54.892046ms,57.180455ms
client-1.rsx218-dox.cnam.fr,869,host63.domain118.rsx218-dox.cnam.fr,61.85961ms,57.185839ms
client-1.rsx218-dox.cnam.fr,870,host240.domain184.rsx218-dox.cnam.fr,67.074832ms,57.197205ms
client-1.rsx218-dox.cnam.fr,871,host224.domain189.rsx218-dox.cnam.fr,60.587061ms,57.201096ms
client-1.rsx218-dox.cnam.fr,872,host113.domain34.rsx218-dox.cnam.fr,55.672559ms,57.199343ms
client-1.rsx218-dox.cnam.fr,873,host238.domain178.rsx218-dox.cnam.fr,55.876772ms,57.197827ms
client-1.rsx218-dox.cnam.fr,874,host97.domain57.rsx218-dox.cnam.fr,56.862505ms,57.197443ms
client-1.rsx218-dox.cnam.fr,875,host66.domain41.rsx218-dox.cnam.fr,56.801823ms,57.196990ms
client-1.rsx218-dox.cnam.fr,876,host44.domain226.rsx218-dox.cnam.fr,56.466594ms,57.196155ms
client-1.rsx218-dox.cnam.fr,877,host151.domain78.rsx218-dox.cnam.fr,56.0806ms,57.194883ms
client-1.rsx218-dox.cnam.fr,878,host211.domain101.rsx218-dox.cnam.fr,54.976223ms,57.192355ms
client-1.rsx218-dox.cnam.fr,879,host86.domain122.rsx218-dox.cnam.fr,55.8332ms,57.190809ms
client-1.rsx218-dox.cnam.fr,880,host20.domain67.rsx218-dox.cnam.fr,55.613459ms,57.189016ms
client-1.rsx218-dox.cnam.fr,881,host157.domain69.rsx218-dox.cnam.fr,62.871811ms,57.195465ms
client-1.rsx218-dox.cnam.fr,882,host177.domain137.rsx218-dox.cnam.fr,56.898747ms,57.195128ms
client-1.rsx218-dox.cnam.fr,883,host77.domain83.rsx218-dox.cnam.fr,58.807868ms,57.196954ms
client-1.rsx218-dox.cnam.fr,884,host31.domain249.rsx218-dox.cnam.fr,55.870173ms,57.195452ms
client-1.rsx218-dox.cnam.fr,885,host84.domain57.rsx218-dox.cnam.fr,56.67428ms,57.194863ms
client-1.rsx218-dox.cnam.fr,886,host3.domain247.rsx218-dox.cnam.fr,60.114996ms,57.198158ms
client-1.rsx218-dox.cnam.fr,887,host205.domain136.rsx218-dox.cnam.fr,58.647226ms,57.199791ms
client-1.rsx218-dox.cnam.fr,888,host208.domain36.rsx218-dox.cnam.fr,57.862018ms,57.200537ms
client-1.rsx218-dox.cnam.fr,889,host130.domain175.rsx218-dox.cnam.fr,67.81959ms,57.212481ms
client-1.rsx218-dox.cnam.fr,890,host183.domain57.rsx218-dox.cnam.fr,57.696435ms,57.213025ms
client-1.rsx218-dox.cnam.fr,891,host179.domain53.rsx218-dox.cnam.fr,56.874818ms,57.212644ms
client-1.rsx218-dox.cnam.fr,892,host113.domain113.rsx218-dox.cnam.fr,56.934804ms,57.212332ms
client-1.rsx218-dox.cnam.fr,893,host64.domain233.rsx218-dox.cnam.fr,57.813731ms,57.213004ms
client-1.rsx218-dox.cnam.fr,894,host84.domain237.rsx218-dox.cnam.fr,59.89342ms,57.216002ms
client-1.rsx218-dox.cnam.fr,895,host91.domain229.rsx218-dox.cnam.fr,56.779579ms,57.215514ms
client-1.rsx218-dox.cnam.fr,896,host29.domain27.rsx218-dox.cnam.fr,58.840758ms,57.217327ms
client-1.rsx218-dox.cnam.fr,897,host143.domain236.rsx218-dox.cnam.fr,57.951557ms,57.218145ms
client-1.rsx218-dox.cnam.fr,898,host9.domain116.rsx218-dox.cnam.fr,55.035521ms,57.215714ms
client-1.rsx218-dox.cnam.fr,899,host178.domain229.rsx218-dox.cnam.fr,58.810781ms,57.217487ms
client-1.rsx218-dox.cnam.fr,900,host205.domain11.rsx218-dox.cnam.fr,56.872015ms,57.217103ms
client-1.rsx218-dox.cnam.fr,901,host209.domain121.rsx218-dox.cnam.fr,55.938337ms,57.215684ms
client-1.rsx218-dox.cnam.fr,902,host129.domain129.rsx218-dox.cnam.fr,55.839151ms,57.214157ms
client-1.rsx218-dox.cnam.fr,903,host191.domain14.rsx218-dox.cnam.fr,54.705448ms,57.211379ms
client-1.rsx218-dox.cnam.fr,904,host197.domain242.rsx218-dox.cnam.fr,57.435707ms,57.211626ms
client-1.rsx218-dox.cnam.fr,905,host70.domain167.rsx218-dox.cnam.fr,57.363543ms,57.211793ms
client-1.rsx218-dox.cnam.fr,906,host4.domain195.rsx218-dox.cnam.fr,55.93491ms,57.210383ms
client-1.rsx218-dox.cnam.fr,907,host149.domain213.rsx218-dox.cnam.fr,58.058696ms,57.211318ms
client-1.rsx218-dox.cnam.fr,908,host147.domain94.rsx218-dox.cnam.fr,56.702941ms,57.210757ms
client-1.rsx218-dox.cnam.fr,909,host62.domain168.rsx218-dox.cnam.fr,56.083669ms,57.209516ms
client-1.rsx218-dox.cnam.fr,910,host76.domain125.rsx218-dox.cnam.fr,59.43617ms,57.211963ms
client-1.rsx218-dox.cnam.fr,911,host52.domain27.rsx218-dox.cnam.fr,60.12539ms,57.215160ms
client-1.rsx218-dox.cnam.fr,912,host245.domain166.rsx218-dox.cnam.fr,59.928541ms,57.218135ms
client-1.rsx218-dox.cnam.fr,913,host51.domain250.rsx218-dox.cnam.fr,56.76776ms,57.217641ms
client-1.rsx218-dox.cnam.fr,914,host188.domain235.rsx218-dox.cnam.fr,18.121137ms,57.174865ms
client-1.rsx218-dox.cnam.fr,915,host4.domain149.rsx218-dox.cnam.fr,50.512047ms,57.167584ms
client-1.rsx218-dox.cnam.fr,916,host155.domain241.rsx218-dox.cnam.fr,59.698233ms,57.170346ms
client-1.rsx218-dox.cnam.fr,917,host50.domain212.rsx218-dox.cnam.fr,56.071912ms,57.169147ms
client-1.rsx218-dox.cnam.fr,918,host101.domain201.rsx218-dox.cnam.fr,54.98616ms,57.166769ms
client-1.rsx218-dox.cnam.fr,919,host49.domain202.rsx218-dox.cnam.fr,53.737434ms,57.163037ms
client-1.rsx218-dox.cnam.fr,920,host123.domain10.rsx218-dox.cnam.fr,52.635526ms,57.158115ms
client-1.rsx218-dox.cnam.fr,921,host163.domain246.rsx218-dox.cnam.fr,58.289301ms,57.159343ms
client-1.rsx218-dox.cnam.fr,922,host27.domain106.rsx218-dox.cnam.fr,60.320495ms,57.162771ms
client-1.rsx218-dox.cnam.fr,923,host8.domain187.rsx218-dox.cnam.fr,54.740808ms,57.160146ms
client-1.rsx218-dox.cnam.fr,924,host73.domain133.rsx218-dox.cnam.fr,57.075921ms,57.160054ms
client-1.rsx218-dox.cnam.fr,925,host38.domain202.rsx218-dox.cnam.fr,60.74857ms,57.163933ms
client-1.rsx218-dox.cnam.fr,926,host40.domain145.rsx218-dox.cnam.fr,57.889144ms,57.164716ms
client-1.rsx218-dox.cnam.fr,927,host111.domain234.rsx218-dox.cnam.fr,59.90704ms,57.167674ms
client-1.rsx218-dox.cnam.fr,928,host153.domain165.rsx218-dox.cnam.fr,59.703811ms,57.170406ms
client-1.rsx218-dox.cnam.fr,929,host41.domain213.rsx218-dox.cnam.fr,54.796552ms,57.167850ms
client-1.rsx218-dox.cnam.fr,930,host115.domain200.rsx218-dox.cnam.fr,57.020153ms,57.167691ms
client-1.rsx218-dox.cnam.fr,931,host215.domain155.rsx218-dox.cnam.fr,55.717948ms,57.166133ms
client-1.rsx218-dox.cnam.fr,932,host225.domain58.rsx218-dox.cnam.fr,53.98171ms,57.162716ms
client-1.rsx218-dox.cnam.fr,933,host126.domain159.rsx218-dox.cnam.fr,58.974622ms,57.164657ms
client-1.rsx218-dox.cnam.fr,934,host63.domain155.rsx218-dox.cnam.fr,54.89938ms,57.162231ms
client-1.rsx218-dox.cnam.fr,935,host133.domain108.rsx218-dox.cnam.fr,57.026888ms,57.162086ms
client-1.rsx218-dox.cnam.fr,936,host230.domain87.rsx218-dox.cnam.fr,55.708972ms,57.160532ms
client-1.rsx218-dox.cnam.fr,937,host41.domain176.rsx218-dox.cnam.fr,55.002799ms,57.158228ms
client-1.rsx218-dox.cnam.fr,938,host42.domain191.rsx218-dox.cnam.fr,55.952787ms,57.156942ms
client-1.rsx218-dox.cnam.fr,939,host43.domain230.rsx218-dox.cnam.fr,56.716054ms,57.156473ms
client-1.rsx218-dox.cnam.fr,940,host90.domain153.rsx218-dox.cnam.fr,54.940875ms,57.154115ms
client-1.rsx218-dox.cnam.fr,941,host3.domain44.rsx218-dox.cnam.fr,55.770627ms,57.152644ms
client-1.rsx218-dox.cnam.fr,942,host241.domain145.rsx218-dox.cnam.fr,57.754634ms,57.153282ms
client-1.rsx218-dox.cnam.fr,943,host226.domain13.rsx218-dox.cnam.fr,60.971022ms,57.157331ms
client-1.rsx218-dox.cnam.fr,944,host109.domain197.rsx218-dox.cnam.fr,59.860862ms,57.160194ms
client-1.rsx218-dox.cnam.fr,945,host237.domain29.rsx218-dox.cnam.fr,56.68836ms,57.159694ms
client-1.rsx218-dox.cnam.fr,946,host81.domain185.rsx218-dox.cnam.fr,58.778997ms,57.161405ms
client-1.rsx218-dox.cnam.fr,947,host198.domain234.rsx218-dox.cnam.fr,56.024707ms,57.160204ms
client-1.rsx218-dox.cnam.fr,948,host19.domain240.rsx218-dox.cnam.fr,60.86011ms,57.164107ms
client-1.rsx218-dox.cnam.fr,949,host171.domain123.rsx218-dox.cnam.fr,53.765553ms,57.160525ms
client-1.rsx218-dox.cnam.fr,950,host201.domain98.rsx218-dox.cnam.fr,56.863982ms,57.160212ms
client-1.rsx218-dox.cnam.fr,951,host163.domain87.rsx218-dox.cnam.fr,56.988136ms,57.160030ms
client-1.rsx218-dox.cnam.fr,952,host237.domain226.rsx218-dox.cnam.fr,55.826098ms,57.158629ms
client-1.rsx218-dox.cnam.fr,953,host174.domain190.rsx218-dox.cnam.fr,56.083055ms,57.157501ms
client-1.rsx218-dox.cnam.fr,954,host70.domain93.rsx218-dox.cnam.fr,55.046795ms,57.155287ms
client-1.rsx218-dox.cnam.fr,955,host117.domain192.rsx218-dox.cnam.fr,54.697292ms,57.152713ms
client-1.rsx218-dox.cnam.fr,956,host80.domain20.rsx218-dox.cnam.fr,57.771984ms,57.153360ms
client-1.rsx218-dox.cnam.fr,957,host40.domain229.rsx218-dox.cnam.fr,55.519969ms,57.151652ms
client-1.rsx218-dox.cnam.fr,958,host97.domain70.rsx218-dox.cnam.fr,54.995336ms,57.149401ms
client-1.rsx218-dox.cnam.fr,959,host100.domain219.rsx218-dox.cnam.fr,57.059129ms,57.149307ms
client-1.rsx218-dox.cnam.fr,960,host72.domain19.rsx218-dox.cnam.fr,56.817031ms,57.148960ms
client-1.rsx218-dox.cnam.fr,961,host147.domain86.rsx218-dox.cnam.fr,56.996038ms,57.148801ms
client-1.rsx218-dox.cnam.fr,962,host138.domain67.rsx218-dox.cnam.fr,58.722133ms,57.150437ms
client-1.rsx218-dox.cnam.fr,963,host121.domain216.rsx218-dox.cnam.fr,55.648998ms,57.148876ms
client-1.rsx218-dox.cnam.fr,964,host230.domain113.rsx218-dox.cnam.fr,56.106959ms,57.147795ms
client-1.rsx218-dox.cnam.fr,965,host215.domain33.rsx218-dox.cnam.fr,55.780351ms,57.146377ms
client-1.rsx218-dox.cnam.fr,966,host59.domain80.rsx218-dox.cnam.fr,58.848141ms,57.148139ms
client-1.rsx218-dox.cnam.fr,967,host247.domain219.rsx218-dox.cnam.fr,56.771429ms,57.147749ms
client-1.rsx218-dox.cnam.fr,968,host59.domain32.rsx218-dox.cnam.fr,54.870791ms,57.145396ms
client-1.rsx218-dox.cnam.fr,969,host190.domain98.rsx218-dox.cnam.fr,56.86126ms,57.145102ms
client-1.rsx218-dox.cnam.fr,970,host106.domain203.rsx218-dox.cnam.fr,56.786581ms,57.144732ms
client-1.rsx218-dox.cnam.fr,971,host198.domain229.rsx218-dox.cnam.fr,54.865779ms,57.142384ms
client-1.rsx218-dox.cnam.fr,972,host87.domain78.rsx218-dox.cnam.fr,54.846537ms,57.140022ms
client-1.rsx218-dox.cnam.fr,973,host33.domain60.rsx218-dox.cnam.fr,59.827554ms,57.142783ms
client-1.rsx218-dox.cnam.fr,974,host23.domain114.rsx218-dox.cnam.fr,55.901268ms,57.141508ms
client-1.rsx218-dox.cnam.fr,975,host186.domain77.rsx218-dox.cnam.fr,56.285217ms,57.140630ms
client-1.rsx218-dox.cnam.fr,976,host222.domain130.rsx218-dox.cnam.fr,55.275449ms,57.138718ms
client-1.rsx218-dox.cnam.fr,977,host162.domain170.rsx218-dox.cnam.fr,55.513596ms,57.137054ms
client-1.rsx218-dox.cnam.fr,978,host67.domain73.rsx218-dox.cnam.fr,54.392094ms,57.134247ms
client-1.rsx218-dox.cnam.fr,979,host204.domain102.rsx218-dox.cnam.fr,54.104207ms,57.131152ms
client-1.rsx218-dox.cnam.fr,980,host10.domain54.rsx218-dox.cnam.fr,59.61971ms,57.133691ms
client-1.rsx218-dox.cnam.fr,981,host216.domain21.rsx218-dox.cnam.fr,55.877349ms,57.132410ms
client-1.rsx218-dox.cnam.fr,982,host3.domain16.rsx218-dox.cnam.fr,60.001079ms,57.135331ms
client-1.rsx218-dox.cnam.fr,983,host224.domain215.rsx218-dox.cnam.fr,55.602383ms,57.133771ms
client-1.rsx218-dox.cnam.fr,984,host233.domain209.rsx218-dox.cnam.fr,59.918037ms,57.136601ms
client-1.rsx218-dox.cnam.fr,985,host141.domain72.rsx218-dox.cnam.fr,57.802785ms,57.137276ms
client-1.rsx218-dox.cnam.fr,986,host170.domain175.rsx218-dox.cnam.fr,56.802632ms,57.136936ms
client-1.rsx218-dox.cnam.fr,987,host97.domain201.rsx218-dox.cnam.fr,59.763534ms,57.139597ms
client-1.rsx218-dox.cnam.fr,988,host111.domain114.rsx218-dox.cnam.fr,56.780577ms,57.139233ms
client-1.rsx218-dox.cnam.fr,989,host29.domain115.rsx218-dox.cnam.fr,55.771673ms,57.137849ms
client-1.rsx218-dox.cnam.fr,990,host186.domain24.rsx218-dox.cnam.fr,54.794587ms,57.135482ms
client-1.rsx218-dox.cnam.fr,991,host158.domain71.rsx218-dox.cnam.fr,55.930825ms,57.134265ms
client-1.rsx218-dox.cnam.fr,992,host23.domain99.rsx218-dox.cnam.fr,54.827554ms,57.131940ms
client-1.rsx218-dox.cnam.fr,993,host233.domain68.rsx218-dox.cnam.fr,57.852891ms,57.132665ms
client-1.rsx218-dox.cnam.fr,994,host111.domain166.rsx218-dox.cnam.fr,59.733001ms,57.135281ms
client-1.rsx218-dox.cnam.fr,995,host211.domain45.rsx218-dox.cnam.fr,54.912446ms,57.133046ms
client-1.rsx218-dox.cnam.fr,996,host158.domain179.rsx218-dox.cnam.fr,53.918062ms,57.129818ms
client-1.rsx218-dox.cnam.fr,997,host97.domain107.rsx218-dox.cnam.fr,57.641088ms,57.130331ms
client-1.rsx218-dox.cnam.fr,998,host219.domain205.rsx218-dox.cnam.fr,54.325929ms,57.127520ms
client-1.rsx218-dox.cnam.fr,999,host179.domain198.rsx218-dox.cnam.fr,57.838174ms,57.128231ms
client-1.rsx218-dox.cnam.fr,1000,host40.domain84.rsx218-dox.cnam.fr,57.829373ms,57.128932ms
client-1.rsx218-dox.cnam.fr,1001,host136.domain32.rsx218-dox.cnam.fr,56.73546ms,57.128538ms
client-1.rsx218-dox.cnam.fr,1002,host167.domain250.rsx218-dox.cnam.fr,56.862083ms,57.128272ms
client-1.rsx218-dox.cnam.fr,1003,host220.domain240.rsx218-dox.cnam.fr,56.888778ms,57.128033ms
client-1.rsx218-dox.cnam.fr,1004,host220.domain228.rsx218-dox.cnam.fr,56.967689ms,57.127873ms
client-1.rsx218-dox.cnam.fr,1005,host230.domain248.rsx218-dox.cnam.fr,57.009238ms,57.127754ms
client-1.rsx218-dox.cnam.fr,1006,host109.domain234.rsx218-dox.cnam.fr,56.702621ms,57.127331ms
client-1.rsx218-dox.cnam.fr,1007,host198.domain190.rsx218-dox.cnam.fr,55.84474ms,57.126057ms
client-1.rsx218-dox.cnam.fr,1008,host239.domain53.rsx218-dox.cnam.fr,51.000517ms,57.119979ms
client-1.rsx218-dox.cnam.fr,1009,host95.domain186.rsx218-dox.cnam.fr,57.792746ms,57.120645ms
client-1.rsx218-dox.cnam.fr,1010,host169.domain147.rsx218-dox.cnam.fr,59.961698ms,57.123457ms
client-1.rsx218-dox.cnam.fr,1011,host60.domain44.rsx218-dox.cnam.fr,55.820094ms,57.122168ms
client-1.rsx218-dox.cnam.fr,1012,host90.domain190.rsx218-dox.cnam.fr,58.863327ms,57.123888ms
client-1.rsx218-dox.cnam.fr,1013,host1.domain148.rsx218-dox.cnam.fr,54.914542ms,57.121707ms
client-1.rsx218-dox.cnam.fr,1014,host139.domain81.rsx218-dox.cnam.fr,56.791519ms,57.121381ms
client-1.rsx218-dox.cnam.fr,1015,host132.domain99.rsx218-dox.cnam.fr,57.355459ms,57.121611ms
client-1.rsx218-dox.cnam.fr,1016,host239.domain210.rsx218-dox.cnam.fr,55.394994ms,57.119910ms
client-1.rsx218-dox.cnam.fr,1017,host196.domain246.rsx218-dox.cnam.fr,54.969885ms,57.117795ms
client-1.rsx218-dox.cnam.fr,1018,host67.domain7.rsx218-dox.cnam.fr,58.179359ms,57.118838ms
client-1.rsx218-dox.cnam.fr,1019,host39.domain249.rsx218-dox.cnam.fr,60.650631ms,57.122303ms
client-1.rsx218-dox.cnam.fr,1020,host134.domain175.rsx218-dox.cnam.fr,58.158685ms,57.123319ms
client-1.rsx218-dox.cnam.fr,1021,host218.domain133.rsx218-dox.cnam.fr,55.552892ms,57.121780ms
client-1.rsx218-dox.cnam.fr,1022,host146.domain223.rsx218-dox.cnam.fr,58.947441ms,57.123566ms
client-1.rsx218-dox.cnam.fr,1023,host23.domain226.rsx218-dox.cnam.fr,59.570803ms,57.125957ms
client-1.rsx218-dox.cnam.fr,1024,host209.domain178.rsx218-dox.cnam.fr,57.596899ms,57.126416ms
client-1.rsx218-dox.cnam.fr,1025,host158.domain116.rsx218-dox.cnam.fr,59.154232ms,57.128394ms
client-1.rsx218-dox.cnam.fr,1026,host232.domain136.rsx218-dox.cnam.fr,57.734417ms,57.128984ms
client-1.rsx218-dox.cnam.fr,1027,host231.domain131.rsx218-dox.cnam.fr,54.408297ms,57.126335ms
client-1.rsx218-dox.cnam.fr,1028,host125.domain78.rsx218-dox.cnam.fr,57.95619ms,57.127142ms
client-1.rsx218-dox.cnam.fr,1029,host55.domain139.rsx218-dox.cnam.fr,56.882325ms,57.126904ms
client-1.rsx218-dox.cnam.fr,1030,host247.domain90.rsx218-dox.cnam.fr,56.996907ms,57.126777ms
client-1.rsx218-dox.cnam.fr,1031,host60.domain114.rsx218-dox.cnam.fr,57.731253ms,57.127363ms
client-1.rsx218-dox.cnam.fr,1032,host156.domain68.rsx218-dox.cnam.fr,55.905301ms,57.126178ms
client-1.rsx218-dox.cnam.fr,1033,host16.domain151.rsx218-dox.cnam.fr,55.909297ms,57.125000ms
client-1.rsx218-dox.cnam.fr,1034,host61.domain43.rsx218-dox.cnam.fr,55.917555ms,57.123832ms
client-1.rsx218-dox.cnam.fr,1035,host219.domain182.rsx218-dox.cnam.fr,59.974297ms,57.126586ms
client-1.rsx218-dox.cnam.fr,1036,host104.domain84.rsx218-dox.cnam.fr,59.818955ms,57.129183ms
client-1.rsx218-dox.cnam.fr,1037,host175.domain123.rsx218-dox.cnam.fr,59.057516ms,57.131042ms
client-1.rsx218-dox.cnam.fr,1038,host239.domain211.rsx218-dox.cnam.fr,56.532264ms,57.130465ms
client-1.rsx218-dox.cnam.fr,1039,host14.domain170.rsx218-dox.cnam.fr,53.949947ms,57.127403ms
client-1.rsx218-dox.cnam.fr,1040,host37.domain15.rsx218-dox.cnam.fr,57.874773ms,57.128121ms
client-1.rsx218-dox.cnam.fr,1041,host210.domain2.rsx218-dox.cnam.fr,55.772632ms,57.126818ms
client-1.rsx218-dox.cnam.fr,1042,host226.domain36.rsx218-dox.cnam.fr,60.775363ms,57.130320ms
client-1.rsx218-dox.cnam.fr,1043,host206.domain208.rsx218-dox.cnam.fr,55.851275ms,57.129093ms
client-1.rsx218-dox.cnam.fr,1044,host62.domain27.rsx218-dox.cnam.fr,55.911756ms,57.127926ms
client-1.rsx218-dox.cnam.fr,1045,host78.domain228.rsx218-dox.cnam.fr,61.760315ms,57.132359ms
client-1.rsx218-dox.cnam.fr,1046,host187.domain39.rsx218-dox.cnam.fr,54.984132ms,57.130305ms
client-1.rsx218-dox.cnam.fr,1047,host58.domain65.rsx218-dox.cnam.fr,56.810806ms,57.129999ms
client-1.rsx218-dox.cnam.fr,1048,host209.domain38.rsx218-dox.cnam.fr,61.119487ms,57.133805ms
client-1.rsx218-dox.cnam.fr,1049,host112.domain217.rsx218-dox.cnam.fr,52.84175ms,57.129713ms
client-1.rsx218-dox.cnam.fr,1050,host137.domain169.rsx218-dox.cnam.fr,56.263326ms,57.128888ms
client-1.rsx218-dox.cnam.fr,1051,host27.domain30.rsx218-dox.cnam.fr,57.166851ms,57.128923ms
client-1.rsx218-dox.cnam.fr,1052,host238.domain72.rsx218-dox.cnam.fr,52.22076ms,57.124257ms
client-1.rsx218-dox.cnam.fr,1053,host221.domain128.rsx218-dox.cnam.fr,54.232317ms,57.121510ms
client-1.rsx218-dox.cnam.fr,1054,host124.domain200.rsx218-dox.cnam.fr,55.778948ms,57.120235ms
client-1.rsx218-dox.cnam.fr,1055,host198.domain7.rsx218-dox.cnam.fr,57.805655ms,57.120884ms
client-1.rsx218-dox.cnam.fr,1056,host110.domain202.rsx218-dox.cnam.fr,57.977877ms,57.121695ms
client-1.rsx218-dox.cnam.fr,1057,host104.domain197.rsx218-dox.cnam.fr,58.959342ms,57.123433ms
client-1.rsx218-dox.cnam.fr,1058,host238.domain250.rsx218-dox.cnam.fr,61.810066ms,57.127863ms
client-1.rsx218-dox.cnam.fr,1059,host109.domain145.rsx218-dox.cnam.fr,54.839548ms,57.125702ms
client-1.rsx218-dox.cnam.fr,1060,host202.domain165.rsx218-dox.cnam.fr,60.903231ms,57.129265ms
client-1.rsx218-dox.cnam.fr,1061,host44.domain230.rsx218-dox.cnam.fr,56.906588ms,57.129055ms
client-1.rsx218-dox.cnam.fr,1062,host132.domain62.rsx218-dox.cnam.fr,54.759971ms,57.126823ms
client-1.rsx218-dox.cnam.fr,1063,host89.domain237.rsx218-dox.cnam.fr,63.992064ms,57.133281ms
client-1.rsx218-dox.cnam.fr,1064,host88.domain46.rsx218-dox.cnam.fr,58.932309ms,57.134972ms
client-1.rsx218-dox.cnam.fr,1065,host20.domain238.rsx218-dox.cnam.fr,60.088171ms,57.137745ms
client-1.rsx218-dox.cnam.fr,1066,host213.domain171.rsx218-dox.cnam.fr,55.68752ms,57.136384ms
client-1.rsx218-dox.cnam.fr,1067,host213.domain98.rsx218-dox.cnam.fr,57.940798ms,57.137137ms
client-1.rsx218-dox.cnam.fr,1068,host195.domain10.rsx218-dox.cnam.fr,56.808591ms,57.136829ms
client-1.rsx218-dox.cnam.fr,1069,host1.domain51.rsx218-dox.cnam.fr,57.737642ms,57.137390ms
client-1.rsx218-dox.cnam.fr,1070,host49.domain158.rsx218-dox.cnam.fr,56.873535ms,57.137143ms
client-1.rsx218-dox.cnam.fr,1071,host109.domain48.rsx218-dox.cnam.fr,59.264778ms,57.139129ms
client-1.rsx218-dox.cnam.fr,1072,host176.domain43.rsx218-dox.cnam.fr,56.430116ms,57.138467ms
client-1.rsx218-dox.cnam.fr,1073,host120.domain134.rsx218-dox.cnam.fr,55.757726ms,57.137180ms
client-1.rsx218-dox.cnam.fr,1074,host4.domain89.rsx218-dox.cnam.fr,58.93465ms,57.138853ms
client-1.rsx218-dox.cnam.fr,1075,host167.domain55.rsx218-dox.cnam.fr,59.647021ms,57.141186ms
client-1.rsx218-dox.cnam.fr,1076,host4.domain39.rsx218-dox.cnam.fr,58.208383ms,57.142178ms
client-1.rsx218-dox.cnam.fr,1077,host189.domain178.rsx218-dox.cnam.fr,55.517387ms,57.140669ms
client-1.rsx218-dox.cnam.fr,1078,host229.domain101.rsx218-dox.cnam.fr,57.661347ms,57.141151ms
