client,reqID,url,elapsedTime,averageReqTime
client-1.rsx218-dox.cnam.fr,199,host99.domain245.rsx218-dox.cnam.fr,19.685275ms,22.086251ms
client-1.rsx218-dox.cnam.fr,200,host154.domain47.rsx218-dox.cnam.fr,19.352422ms,22.072580ms
client-1.rsx218-dox.cnam.fr,201,host99.domain100.rsx218-dox.cnam.fr,20.670959ms,22.065602ms
client-1.rsx218-dox.cnam.fr,202,host18.domain153.rsx218-dox.cnam.fr,25.304228ms,22.081634ms
client-1.rsx218-dox.cnam.fr,203,host244.domain121.rsx218-dox.cnam.fr,21.370188ms,22.078128ms
client-1.rsx218-dox.cnam.fr,204,host243.domain71.rsx218-dox.cnam.fr,21.086448ms,22.073265ms
client-1.rsx218-dox.cnam.fr,205,host13.domain217.rsx218-dox.cnam.fr,21.117037ms,22.068600ms
client-1.rsx218-dox.cnam.fr,206,host155.domain229.rsx218-dox.cnam.fr,21.165007ms,22.064214ms
client-1.rsx218-dox.cnam.fr,207,host116.domain80.rsx218-dox.cnam.fr,20.558521ms,22.056937ms
client-1.rsx218-dox.cnam.fr,208,host21.domain157.rsx218-dox.cnam.fr,24.051968ms,22.066524ms
client-1.rsx218-dox.cnam.fr,209,host23.domain183.rsx218-dox.cnam.fr,21.521434ms,22.063914ms
client-1.rsx218-dox.cnam.fr,210,host33.domain1.rsx218-dox.cnam.fr,20.223641ms,22.055148ms
client-1.rsx218-dox.cnam.fr,211,host120.domain248.rsx218-dox.cnam.fr,23.021578ms,22.059725ms
client-1.rsx218-dox.cnam.fr,212,host246.domain87.rsx218-dox.cnam.fr,20.615117ms,22.052910ms
client-1.rsx218-dox.cnam.fr,213,host63.domain192.rsx218-dox.cnam.fr,21.602984ms,22.050793ms
client-1.rsx218-dox.cnam.fr,214,host25.domain160.rsx218-dox.cnam.fr,31.19192ms,22.093505ms
client-1.rsx218-dox.cnam.fr,215,host69.domain65.rsx218-dox.cnam.fr,20.879864ms,22.087856ms
client-1.rsx218-dox.cnam.fr,216,host52.domain102.rsx218-dox.cnam.fr,22.894473ms,22.091588ms
client-1.rsx218-dox.cnam.fr,217,host246.domain7.rsx218-dox.cnam.fr,20.429975ms,22.083926ms
client-1.rsx218-dox.cnam.fr,218,host237.domain109.rsx218-dox.cnam.fr,31.607685ms,22.127610ms
client-1.rsx218-dox.cnam.fr,219,host1.domain103.rsx218-dox.cnam.fr,20.759614ms,22.121361ms
client-1.rsx218-dox.cnam.fr,220,host182.domain58.rsx218-dox.cnam.fr,23.751336ms,22.128768ms
client-1.rsx218-dox.cnam.fr,221,host73.domain102.rsx218-dox.cnam.fr,19.761297ms,22.118054ms
client-1.rsx218-dox.cnam.fr,222,host161.domain220.rsx218-dox.cnam.fr,20.356435ms,22.110117ms
client-1.rsx218-dox.cnam.fr,223,host130.domain60.rsx218-dox.cnam.fr,18.696223ms,22.094807ms
client-1.rsx218-dox.cnam.fr,224,host213.domain9.rsx218-dox.cnam.fr,28.880326ms,22.125098ms
client-1.rsx218-dox.cnam.fr,225,host82.domain148.rsx218-dox.cnam.fr,19.60727ms,22.113907ms
client-1.rsx218-dox.cnam.fr,226,host177.domain211.rsx218-dox.cnam.fr,17.688409ms,22.094323ms
client-1.rsx218-dox.cnam.fr,227,host216.domain250.rsx218-dox.cnam.fr,18.033189ms,22.076432ms
client-1.rsx218-dox.cnam.fr,228,host132.domain47.rsx218-dox.cnam.fr,18.781972ms,22.061978ms
client-1.rsx218-dox.cnam.fr,229,host54.domain66.rsx218-dox.cnam.fr,18.73935ms,22.047467ms
client-1.rsx218-dox.cnam.fr,230,host141.domain135.rsx218-dox.cnam.fr,18.823494ms,22.033448ms
client-1.rsx218-dox.cnam.fr,231,host241.domain203.rsx218-dox.cnam.fr,18.21428ms,22.016913ms
client-1.rsx218-dox.cnam.fr,232,host97.domain247.rsx218-dox.cnam.fr,18.954339ms,22.003711ms
client-1.rsx218-dox.cnam.fr,233,host108.domain238.rsx218-dox.cnam.fr,18.092194ms,21.986923ms
client-1.rsx218-dox.cnam.fr,234,host84.domain67.rsx218-dox.cnam.fr,18.858669ms,21.973551ms
client-1.rsx218-dox.cnam.fr,235,host147.domain191.rsx218-dox.cnam.fr,19.632703ms,21.963587ms
client-1.rsx218-dox.cnam.fr,236,host90.domain186.rsx218-dox.cnam.fr,19.792344ms,21.954386ms
client-1.rsx218-dox.cnam.fr,237,host227.domain93.rsx218-dox.cnam.fr,18.846966ms,21.941270ms
client-1.rsx218-dox.cnam.fr,238,host142.domain73.rsx218-dox.cnam.fr,18.932549ms,21.928626ms
client-1.rsx218-dox.cnam.fr,239,host163.domain18.rsx218-dox.cnam.fr,18.571769ms,21.914577ms
client-1.rsx218-dox.cnam.fr,240,host231.domain197.rsx218-dox.cnam.fr,18.448235ms,21.900133ms
